Region;Carpathians
Country;Slovakia
#;2
Spring Name/Station Name;Macová / Liptovská Teplicka
Literature;Yes
Lat;48.929
Lon;20.124
Elev (m);990
Recharge Area (km2);
Start Date;1.11.2015
End Date;31.10.2024
Resolution;Daily
Data Source;https://www.shmu.sk/sk/?page=2649
Data License;Open data
Contact For License;Peter Malik provided the data
Spring ID;CAR_02_SK
Date;Discharge m^3/s
14.05.2018;0.14848
15.05.2018;0.14594
16.05.2018;0.14366
17.05.2018;0.14178
18.05.2018;0.14013
19.05.2018;0.13798
20.05.2018;0.13662
21.05.2018;0.13636
22.05.2018;0.13265
23.05.2018;0.13039
24.05.2018;0.12854
25.05.2018;0.12608
26.05.2018;0.12496
27.05.2018;0.12234
28.05.2018;0.12076
29.05.2018;0.11789
30.05.2018;0.11678
31.05.2018;0.11601
1.06.2018;0.11445
2.06.2018;0.11304
3.06.2018;0.11131
4.06.2018;0.11021
5.06.2018;0.10879
6.06.2018;0.10742
7.06.2018;0.10688
8.06.2018;0.10528
9.06.2018;0.10427
10.06.2018;0.10393
11.06.2018;0.10315
12.06.2018;0.10235
13.06.2018;0.10072
14.06.2018;0.09935
15.06.2018;0.09829
16.06.2018;0.09775
17.06.2018;0.09724
18.06.2018;0.09647
19.06.2018;0.09584
20.06.2018;0.09445
21.06.2018;0.09346
22.06.2018;0.09244
23.06.2018;0.09232
24.06.2018;0.09177
25.06.2018;0.09056
26.06.2018;0.08984
27.06.2018;0.08919
28.06.2018;0.08873
29.06.2018;0.08848
30.06.2018;0.08758
1.07.2018;0.08665
2.07.2018;0.08596
3.07.2018;0.08543
4.07.2018;0.08479
5.07.2018;0.08427
6.07.2018;0.08386
7.07.2018;0.08301
8.07.2018;0.08261
9.07.2018;0.08239
10.07.2018;0.0825
11.07.2018;0.08334
12.07.2018;0.08233
13.07.2018;0.08158
14.07.2018;0.08109
15.07.2018;0.0805
16.07.2018;0.07997
17.07.2018;0.07963
18.07.2018;0.07888
19.07.2018;0.07846
20.07.2018;0.07851
21.07.2018;0.07828
22.07.2018;0.07788
23.07.2018;0.07736
24.07.2018;0.07713
25.07.2018;0.07739
26.07.2018;0.07757
27.07.2018;0.07739
28.07.2018;0.07728
29.07.2018;0.07609
30.07.2018;0.0758
31.07.2018;0.07537
1.08.2018;0.07516
2.08.2018;0.07493
3.08.2018;0.07435
4.08.2018;0.07378
5.08.2018;0.07325
6.08.2018;0.07305
7.08.2018;0.07313
8.08.2018;0.0731
9.08.2018;0.0721
10.08.2018;0.0719
11.08.2018;0.0716
12.08.2018;0.07135
13.08.2018;0.07093
14.08.2018;0.07038
15.08.2018;0.06987
16.08.2018;0.06962
17.08.2018;0.06947
18.08.2018;0.07009
19.08.2018;0.0707
20.08.2018;0.07445
21.08.2018;0.08104
22.08.2018;0.08323
23.08.2018;0.08255
24.08.2018;0.08058
25.08.2018;0.08085
26.08.2018;0.08013
27.08.2018;0.08074
28.08.2018;0.08053
29.08.2018;0.0805
30.08.2018;0.08026
31.08.2018;0.08064
1.09.2018;0.0804
2.09.2018;0.08061
3.09.2018;0.0815
4.09.2018;0.08261
5.09.2018;0.08279
6.09.2018;0.08348
7.09.2018;0.08348
8.09.2018;0.08369
9.09.2018;0.08389
10.09.2018;0.08419
11.09.2018;0.08394
12.09.2018;0.08482
13.09.2018;0.08755
14.09.2018;0.09221
15.09.2018;0.09316
16.09.2018;0.09337
17.09.2018;0.09407
18.09.2018;0.0977
19.09.2018;0.10189
20.09.2018;0.10365
21.09.2018;0.10415
22.09.2018;0.10409
23.09.2018;0.10537
24.09.2018;0.10915
25.09.2018;0.11268
26.09.2018;0.11284
27.09.2018;0.11251
28.09.2018;0.11154
29.09.2018;0.1115
30.09.2018;0.11073
1.10.2018;0.10986
2.10.2018;0.10892
3.10.2018;0.10896
4.10.2018;0.10726
5.10.2018;0.10812
6.10.2018;0.10736
7.10.2018;0.106
8.10.2018;0.10546
9.10.2018;0.10415
10.10.2018;0.10365
11.10.2018;0.10247
12.10.2018;0.10155
13.10.2018;0.10026
14.10.2018;0.09996
15.10.2018;0.09917
16.10.2018;0.09847
17.10.2018;0.09814
18.10.2018;0.09781
19.10.2018;0.09694
20.10.2018;0.09623
21.10.2018;0.0954
22.10.2018;0.09519
23.10.2018;0.09641
24.10.2018;0.09653
25.10.2018;0.09593
26.10.2018;0.09554
27.10.2018;0.0956
28.10.2018;0.0951
29.10.2018;0.09528
30.10.2018;0.09395
31.10.2018;0.09299
1.11.2018;0.07904
2.11.2018;0.07981
3.11.2018;0.07989
4.11.2018;0.08064
5.11.2018;0.08048
6.11.2018;0.08037
7.11.2018;0.08037
8.11.2018;0.08008
9.11.2018;0.08016
10.11.2018;0.07973
11.11.2018;0.07949
12.11.2018;0.07901
13.11.2018;0.07904
14.11.2018;0.07899
15.11.2018;0.07862
16.11.2018;0.0783
17.11.2018;0.07817
18.11.2018;0.07817
19.11.2018;0.07796
20.11.2018;0.0776
21.11.2018;0.07778
22.11.2018;0.07754
23.11.2018;0.07728
24.11.2018;0.07736
25.11.2018;0.07723
26.11.2018;0.07733
27.11.2018;0.077
28.11.2018;0.07731
29.11.2018;0.0782
30.11.2018;0.07875
1.12.2018;0.07822
2.12.2018;0.0777
3.12.2018;0.07707
4.12.2018;0.0771
5.12.2018;0.07643
6.12.2018;0.07637
7.12.2018;0.07689
