Region;Carpathians
Country;Slovakia
#;3
Spring Name/Station Name;Tisovky / Lysá Polyana
Literature;Yes
Lat;49.252
Lon;20.103
Elev (m);995
Recharge Area (km2);
Start Date;1.11.2015
End Date;31.10.2024
Resolution;Daily
Data Source;https://www.shmu.sk/sk/?page=2649
Data License;Open data, Slovakian law free access
Contact For License;Peter Malik provided the data
Spring ID;CAR_03_SK
Date;Discharge m^3/s
23.07.2017;0.55279
24.07.2017;0.54871
25.07.2017;0.542
26.07.2017;0.53733
27.07.2017;0.53179
28.07.2017;0.52304
29.07.2017;0.5175
30.07.2017;0.51138
31.07.2017;0.50496
1.08.2017;0.49875
2.08.2017;0.4925
3.08.2017;0.488
4.08.2017;0.48175
5.08.2017;0.47475
6.08.2017;0.47
7.08.2017;0.4725
8.08.2017;0.49675
9.08.2017;0.499
10.08.2017;0.49225
11.08.2017;0.48575
12.08.2017;0.47825
13.08.2017;0.472
14.08.2017;0.466
15.08.2017;0.457
16.08.2017;0.44825
17.08.2017;0.44025
18.08.2017;0.44
19.08.2017;0.4435
20.08.2017;0.67268
21.08.2017;0.7721
22.08.2017;0.68997
23.08.2017;0.65917
24.08.2017;0.63933
25.08.2017;0.62633
26.08.2017;0.615
27.08.2017;0.609
28.08.2017;0.602
29.08.2017;0.59667
30.08.2017;0.59267
31.08.2017;0.586
1.09.2017;0.586
2.09.2017;0.57933
3.09.2017;0.60533
4.09.2017;0.69773
5.09.2017;0.7094
6.09.2017;0.69767
7.09.2017;0.68007
8.09.2017;0.6621
9.09.2017;0.65147
10.09.2017;0.643
11.09.2017;0.633
12.09.2017;0.65457
13.09.2017;0.70427
14.09.2017;0.7193
15.09.2017;0.70647
16.09.2017;0.69437
17.09.2017;0.69987
18.09.2017;0.73397
19.09.2017;0.716
20.09.2017;0.6995
21.09.2017;0.8579
22.09.2017;0.88503
23.09.2017;0.7787
24.09.2017;0.74533
25.09.2017;0.71013
26.09.2017;0.68667
27.09.2017;0.67273
28.09.2017;0.66173
29.09.2017;0.6533
30.09.2017;0.64267
1.10.2017;0.64133
2.10.2017;0.634
3.10.2017;0.641
4.10.2017;0.65
5.10.2017;0.6533
6.10.2017;0.66723
7.10.2017;0.6764
8.10.2017;0.6764
9.10.2017;0.67567
10.10.2017;0.6676
11.10.2017;0.66027
12.10.2017;0.66137
13.10.2017;0.67457
14.10.2017;0.67163
15.10.2017;0.66613
16.10.2017;0.6588
17.10.2017;0.6533
18.10.2017;0.64967
19.10.2017;0.642
20.10.2017;0.63767
21.10.2017;0.634
22.10.2017;0.62733
23.10.2017;0.64523
24.10.2017;0.66577
25.10.2017;0.65477
26.10.2017;0.66503
27.10.2017;0.68153
28.10.2017;0.6995
29.10.2017;0.7116
30.10.2017;0.70463
31.10.2017;0.69033
1.11.2017;0.57333
2.11.2017;0.56621
3.11.2017;0.56008
4.11.2017;0.55075
5.11.2017;0.54375
6.11.2017;0.55775
7.11.2017;0.63967
8.11.2017;0.62467
9.11.2017;0.60567
10.11.2017;0.58367
11.11.2017;0.56654
12.11.2017;0.556
13.11.2017;0.54492
14.11.2017;0.53617
15.11.2017;0.52567
16.11.2017;0.51692
17.11.2017;0.514
18.11.2017;0.52479
19.11.2017;0.54433
20.11.2017;0.59433
21.11.2017;0.59767
22.11.2017;0.588
23.11.2017;0.57933
24.11.2017;0.5665
25.11.2017;0.55688
26.11.2017;0.54667
27.11.2017;0.5385
28.11.2017;0.53179
29.11.2017;0.52013
30.11.2017;0.51108
1.12.2017;0.507
2.12.2017;0.50379
3.12.2017;0.49975
4.12.2017;0.48975
5.12.2017;0.4825
6.12.2017;0.496
7.12.2017;0.48625
8.12.2017;0.475
9.12.2017;0.47
10.12.2017;0.47
11.12.2017;0.4715
12.12.2017;0.476
13.12.2017;0.4675
14.12.2017;0.455
15.12.2017;0.46575
16.12.2017;0.47
17.12.2017;0.46575
18.12.2017;0.459
19.12.2017;0.45
20.12.2017;0.44125
21.12.2017;0.43275
22.12.2017;0.42575
23.12.2017;0.41925
24.12.2017;0.41275
25.12.2017;0.41
26.12.2017;0.41275
27.12.2017;0.4205
28.12.2017;0.41775
29.12.2017;0.4115
30.12.2017;0.41
31.12.2017;0.405
1.01.2018;0.404
2.01.2018;0.407
3.01.2018;0.41
4.01.2018;0.4085
5.01.2018;0.404
6.01.2018;0.4015
7.01.2018;0.38975
8.01.2018;0.375
9.01.2018;0.3648
10.01.2018;0.3608
11.01.2018;0.3608
12.01.2018;0.3656
13.01.2018;0.3736
14.01.2018;0.3752
15.01.2018;0.3748
16.01.2018;0.3704
17.01.2018;0.3704
18.01.2018;0.3678
19.01.2018;0.3656
20.01.2018;0.3604
21.01.2018;0.356
22.01.2018;0.35313
23.01.2018;0.35121
24.01.2018;0.3468
25.01.2018;0.34412
26.01.2018;0.3422
27.01.2018;0.33971
28.01.2018;0.3376
29.01.2018;0.33415
30.01.2018;0.333
31.01.2018;0.33125
1.02.2018;0.3288
2.02.2018;0.3288
3.02.2018;0.32513
4.02.2018;0.3246
5.02.2018;0.3246
6.02.2018;0.3218
7.02.2018;0.3204
8.02.2018;0.3204
9.02.2018;0.31673
10.02.2018;0.3162
11.02.2018;0.3127
12.02.2018;0.31053
13.02.2018;0.3076
14.02.2018;0.30522
15.02.2018;0.3032
16.02.2018;0.29953
17.02.2018;0.2988
18.02.2018;0.30137
19.02.2018;0.30357
20.02.2018;0.3076
21.02.2018;0.3076
22.02.2018;0.3098
23.02.2018;0.3134
24.02.2018;0.32743
25.02.2018;0.34009
26.02.2018;0.3422
27.02.2018;0.3422
28.02.2018;0.34469
1.03.2018;0.3468
2.03.2018;0.35293
3.03.2018;0.358
4.03.2018;0.3648
5.03.2018;0.37695
6.03.2018;0.38925
7.03.2018;0.4045
8.03.2018;0.41525
9.03.2018;0.422
10.03.2018;0.422
11.03.2018;0.422
12.03.2018;0.41725
13.03.2018;0.416
14.03.2018;0.4095
15.03.2018;0.40375
16.03.2018;0.398
17.03.2018;0.393
18.03.2018;0.38975
19.03.2018;0.386
20.03.2018;0.39025
21.03.2018;0.39525
22.03.2018;0.40825
23.03.2018;0.42675
24.03.2018;0.49133
25.03.2018;0.57225
26.03.2018;0.57633
27.03.2018;0.56592
28.03.2018;0.556
29.03.2018;0.55892
30.03.2018;0.577
31.03.2018;0.58867
1.04.2018;0.59567
2.04.2018;0.60433
3.04.2018;0.61167
4.04.2018;0.61833
5.04.2018;0.62833
6.04.2018;0.634
7.04.2018;0.62833
8.04.2018;0.618
9.04.2018;0.613
10.04.2018;0.60633
11.04.2018;0.602
12.04.2018;0.59733
13.04.2018;0.594
14.04.2018;0.58933
15.04.2018;0.58167
16.04.2018;0.57267
17.04.2018;0.56504
18.04.2018;0.55921
19.04.2018;0.55571
20.04.2018;0.54521
21.04.2018;0.53704
22.04.2018;0.52479
23.04.2018;0.51633
24.04.2018;0.50467
25.04.2018;0.51021
26.04.2018;0.60417
27.04.2018;0.69987
28.04.2018;0.81977
29.04.2018;0.84287
30.04.2018;0.72333
1.05.2018;0.66943
2.05.2018;0.6588
3.05.2018;0.66173
4.05.2018;0.70097
5.05.2018;0.6863
6.05.2018;0.68117
7.05.2018;0.694
8.05.2018;0.68337
9.05.2018;0.66137
10.05.2018;0.64333
11.05.2018;0.63
12.05.2018;0.6414
13.05.2018;0.6588
14.05.2018;0.6544
15.05.2018;0.65
16.05.2018;0.65
17.05.2018;0.644
18.05.2018;0.642
19.05.2018;0.642
20.05.2018;0.642
21.05.2018;0.642
22.05.2018;0.63567
23.05.2018;0.63933
24.05.2018;0.65
25.05.2018;0.65
26.05.2018;0.65
27.05.2018;0.639
28.05.2018;0.629
29.05.2018;0.626
30.05.2018;0.62833
31.05.2018;0.67347
1.06.2018;0.66173
2.06.2018;0.645
3.06.2018;0.63167
4.06.2018;0.628
5.06.2018;0.642
6.06.2018;0.63467
7.06.2018;0.63233
8.06.2018;0.62267
9.06.2018;0.61367
10.06.2018;0.616
11.06.2018;0.626
12.06.2018;0.619
13.06.2018;0.61033
14.06.2018;0.61
15.06.2018;0.60267
16.06.2018;0.59667
17.06.2018;0.61967
18.06.2018;0.71087
19.06.2018;0.68887
20.06.2018;0.65143
21.06.2018;0.634
22.06.2018;0.62033
23.06.2018;0.63133
24.06.2018;0.62733
25.06.2018;0.614
26.06.2018;0.61
27.06.2018;0.60433
28.06.2018;0.60367
29.06.2018;0.62067
30.06.2018;0.634
1.07.2018;0.634
2.07.2018;0.62867
3.07.2018;0.626
4.07.2018;0.61367
5.07.2018;0.60367
6.07.2018;0.59733
7.07.2018;0.594
8.07.2018;0.589
9.07.2018;0.594
10.07.2018;0.59533
11.07.2018;0.60633
12.07.2018;0.60433
13.07.2018;0.60933
14.07.2018;0.61533
15.07.2018;0.60333
16.07.2018;0.59367
17.07.2018;0.58367
18.07.2018;0.578
19.07.2018;0.571
20.07.2018;0.56854
21.07.2018;0.563
22.07.2018;0.55804
23.07.2018;0.55279
24.07.2018;0.54871
25.07.2018;0.542
26.07.2018;0.53733
27.07.2018;0.53179
28.07.2018;0.52304
29.07.2018;0.5175
30.07.2018;0.51138
31.07.2018;0.50496
1.08.2018;0.49875
2.08.2018;0.4925
3.08.2018;0.488
4.08.2018;0.48175
5.08.2018;0.47475
6.08.2018;0.47
7.08.2018;0.4725
8.08.2018;0.49675
9.08.2018;0.499
10.08.2018;0.49225
11.08.2018;0.48575
12.08.2018;0.47825
13.08.2018;0.472
14.08.2018;0.466
15.08.2018;0.457
16.08.2018;0.44825
17.08.2018;0.44025
18.08.2018;0.44
19.08.2018;0.4435
20.08.2018;0.67268
21.08.2018;0.7721
22.08.2018;0.68997
23.08.2018;0.65917
24.08.2018;0.63933
25.08.2018;0.62633
26.08.2018;0.615
27.08.2018;0.609
28.08.2018;0.602
29.08.2018;0.59667
30.08.2018;0.59267
31.08.2018;0.586
1.09.2018;0.586
2.09.2018;0.57933
3.09.2018;0.60533
4.09.2018;0.69773
5.09.2018;0.7094
6.09.2018;0.69767
7.09.2018;0.68007
8.09.2018;0.6621
9.09.2018;0.65147
10.09.2018;0.643
11.09.2018;0.633
12.09.2018;0.65457
13.09.2018;0.70427
14.09.2018;0.7193
15.09.2018;0.70647
16.09.2018;0.69437
17.09.2018;0.69987
18.09.2018;0.73397
19.09.2018;0.716
20.09.2018;0.6995
21.09.2018;0.8579
22.09.2018;0.88503
23.09.2018;0.7787
24.09.2018;0.74533
25.09.2018;0.71013
26.09.2018;0.68667
27.09.2018;0.67273
28.09.2018;0.66173
29.09.2018;0.6533
30.09.2018;0.64267
1.10.2018;0.64133
2.10.2018;0.634
3.10.2018;0.641
4.10.2018;0.65
5.10.2018;0.6533
6.10.2018;0.66723
7.10.2018;0.6764
8.10.2018;0.6764
9.10.2018;0.67567
10.10.2018;0.6676
11.10.2018;0.66027
12.10.2018;0.66137
13.10.2018;0.67457
14.10.2018;0.67163
15.10.2018;0.66613
16.10.2018;0.6588
17.10.2018;0.6533
18.10.2018;0.64967
19.10.2018;0.642
20.10.2018;0.63767
21.10.2018;0.634
22.10.2018;0.62733
23.10.2018;0.64523
24.10.2018;0.66577
25.10.2018;0.65477
26.10.2018;0.66503
27.10.2018;0.68153
28.10.2018;0.6995
29.10.2018;0.7116
30.10.2018;0.70463
31.10.2018;0.69033
1.11.2018;0.55863
2.11.2018;0.556
3.11.2018;0.556
4.11.2018;0.556
5.11.2018;0.556
6.11.2018;0.55454
7.11.2018;0.55163
8.11.2018;0.549
9.11.2018;0.54463
10.11.2018;0.53471
11.11.2018;0.52363
12.11.2018;0.514
13.11.2018;0.50729
14.11.2018;0.50321
15.11.2018;0.49725
16.11.2018;0.49275
17.11.2018;0.48775
18.11.2018;0.48175
19.11.2018;0.47625
20.11.2018;0.47025
21.11.2018;0.46425
22.11.2018;0.45925
23.11.2018;0.45325
24.11.2018;0.44975
25.11.2018;0.446
26.11.2018;0.44575
27.11.2018;0.44525
28.11.2018;0.4405
29.11.2018;0.43425
30.11.2018;0.42375
1.12.2018;0.417
2.12.2018;0.414
3.12.2018;0.412
4.12.2018;0.41025
5.12.2018;0.41
6.12.2018;0.41
7.12.2018;0.41
8.12.2018;0.4135
9.12.2018;0.4165
10.12.2018;0.421
11.12.2018;0.422
12.12.2018;0.423
13.12.2018;0.422
14.12.2018;0.42175
15.12.2018;0.4175
16.12.2018;0.4135
17.12.2018;0.407
18.12.2018;0.4025
19.12.2018;0.39775
20.12.2018;0.3925
21.12.2018;0.388
22.12.2018;0.38675
23.12.2018;0.385
24.12.2018;0.38475
25.12.2018;0.38475
26.12.2018;0.386
27.12.2018;0.386
28.12.2018;0.3865
29.12.2018;0.3865
30.12.2018;0.386
31.12.2018;0.386
