Region;Carpathians
Country;Slovakia
#;1
Spring Name/Station Name;Vrabec 2 / Dolná Lehota
Literature;Yes
Lat;48.86
Lon;19.527
Elev (m);600
Recharge Area (km2);
Start Date;1.11.2015
End Date;31.10.2024
Resolution;Daily
Data Source;https://www.shmu.sk/sk/?page=2649
Data License;Open data, Slovakian law free access
Contact For License;Peter Malik provided the data
Spring ID;CAR_01_SK
Date;Discharge m^3/s
18.05.2016;0.03314
19.05.2016;0.03255
20.05.2016;0.03219
21.05.2016;0.03206
22.05.2016;0.03185
23.05.2016;0.03206
24.05.2016;0.03226
25.05.2016;0.03192
26.05.2016;0.03127
27.05.2016;0.03107
28.05.2016;0.0308
29.05.2016;0.03025
30.05.2016;0.03168
31.05.2016;0.03192
1.06.2016;0.03165
2.06.2016;0.03152
3.06.2016;0.03123
4.06.2016;0.03127
5.06.2016;0.03116
6.06.2016;0.03016
7.06.2016;0.02902
8.06.2016;0.02891
9.06.2016;0.02865
10.06.2016;0.02804
11.06.2016;0.02746
12.06.2016;0.02736
13.06.2016;0.02736
14.06.2016;0.02695
15.06.2016;0.02723
16.06.2016;0.02685
17.06.2016;0.02649
18.06.2016;0.02602
19.06.2016;0.02583
20.06.2016;0.02594
21.06.2016;0.02548
22.06.2016;0.02531
23.06.2016;0.02494
24.06.2016;0.02483
25.06.2016;0.02546
26.06.2016;0.02467
27.06.2016;0.02434
28.06.2016;0.02385
29.06.2016;0.02336
30.06.2016;0.02318
1.07.2016;0.02289
2.07.2016;0.02293
3.07.2016;0.02436
4.07.2016;0.02247
5.07.2016;0.02237
6.07.2016;0.02235
7.07.2016;0.02195
8.07.2016;0.02162
9.07.2016;0.02211
10.07.2016;0.0216
11.07.2016;0.02144
12.07.2016;0.02158
13.07.2016;0.02199
14.07.2016;0.02318
15.07.2016;0.02205
16.07.2016;0.02183
17.07.2016;0.02325
18.07.2016;0.02352
19.07.2016;0.02316
20.07.2016;0.02273
21.07.2016;0.02225
22.07.2016;0.02223
23.07.2016;0.02217
24.07.2016;0.02223
25.07.2016;0.02247
26.07.2016;0.02172
27.07.2016;0.02221
28.07.2016;0.0253
29.07.2016;0.03063
30.07.2016;0.0312
31.07.2016;0.03152
1.08.2016;0.03741
2.08.2016;0.03738
3.08.2016;0.03485
4.08.2016;0.03235
5.08.2016;0.03065
6.08.2016;0.02943
7.08.2016;0.02744
8.08.2016;0.02598
9.08.2016;0.02548
10.08.2016;0.02649
11.08.2016;0.02588
12.08.2016;0.02489
13.08.2016;0.02475
14.08.2016;0.02456
15.08.2016;0.02446
16.08.2016;0.02395
17.08.2016;0.02467
18.08.2016;0.02393
19.08.2016;0.02385
20.08.2016;0.0234
21.08.2016;0.02362
22.08.2016;0.02483
23.08.2016;0.02483
24.08.2016;0.02471
25.08.2016;0.02436
26.08.2016;0.02401
27.08.2016;0.02385
28.08.2016;0.0235
29.08.2016;0.02336
30.08.2016;0.02297
31.08.2016;0.02241
1.09.2016;0.02219
2.09.2016;0.02191
3.09.2016;0.02189
4.09.2016;0.02174
5.09.2016;0.02322
6.09.2016;0.02389
7.09.2016;0.02289
8.09.2016;0.02243
9.09.2016;0.02223
10.09.2016;0.02229
11.09.2016;0.02207
12.09.2016;0.02191
13.09.2016;0.02183
14.09.2016;0.0216
15.09.2016;0.02156
16.09.2016;0.02144
17.09.2016;0.02539
18.09.2016;0.02603
19.09.2016;0.02485
20.09.2016;0.02421
21.09.2016;0.02336
22.09.2016;0.02255
23.09.2016;0.02209
24.09.2016;0.02249
25.09.2016;0.02275
26.09.2016;0.02365
27.09.2016;0.02391
28.09.2016;0.02269
29.09.2016;0.02239
30.09.2016;0.02201
1.10.2016;0.02191
2.10.2016;0.02195
3.10.2016;0.02346
4.10.2016;0.027
5.10.2016;0.0242
6.10.2016;0.02344
7.10.2016;0.02364
8.10.2016;0.02314
9.10.2016;0.02287
10.10.2016;0.02243
11.10.2016;0.02219
12.10.2016;0.02235
13.10.2016;0.02193
14.10.2016;0.0216
15.10.2016;0.02189
16.10.2016;0.02306
17.10.2016;0.02336
18.10.2016;0.02362
19.10.2016;0.02334
20.10.2016;0.02515
21.10.2016;0.0501
22.10.2016;0.05959
23.10.2016;0.04165
24.10.2016;0.03644
25.10.2016;0.03484
26.10.2016;0.03466
27.10.2016;0.03335
28.10.2016;0.03125
29.10.2016;0.03034
30.10.2016;0.02874
31.10.2016;0.02746
1.11.2016;0.02695
2.11.2016;0.02719
3.11.2016;0.02613
4.11.2016;0.02496
5.11.2016;0.02467
6.11.2016;0.02753
7.11.2016;0.03399
8.11.2016;0.03484
9.11.2016;0.03468
10.11.2016;0.03349
11.11.2016;0.03289
12.11.2016;0.03174
13.11.2016;0.0297
14.11.2016;0.02815
15.11.2016;0.02734
16.11.2016;0.02693
17.11.2016;0.02684
18.11.2016;0.02684
19.11.2016;0.02751
20.11.2016;0.03712
21.11.2016;0.03854
22.11.2016;0.03795
23.11.2016;0.03716
24.11.2016;0.0361
25.11.2016;0.03524
26.11.2016;0.03438
27.11.2016;0.03344
28.11.2016;0.03132
29.11.2016;0.02944
30.11.2016;0.02856
1.12.2016;0.02796
2.12.2016;0.02757
3.12.2016;0.02621
4.12.2016;0.02615
5.12.2016;0.02581
6.12.2016;0.02531
7.12.2016;0.02461
8.12.2016;0.02417
9.12.2016;0.0243
10.12.2016;0.02483
11.12.2016;0.02485
12.12.2016;0.02465
13.12.2016;0.02255
14.12.2016;0.02356
15.12.2016;0.0234
16.12.2016;0.02267
17.12.2016;0.02235
18.12.2016;0.02336
19.12.2016;0.02253
20.12.2016;0.02118
21.12.2016;0.02107
22.12.2016;0.02107
23.12.2016;0.02175
24.12.2016;0.02217
25.12.2016;0.02142
26.12.2016;0.02124
27.12.2016;0.02108
28.12.2016;0.01961
29.12.2016;0.01865
30.12.2016;0.01932
31.12.2016;0.0199
1.01.2017;0.01975
2.01.2017;0.01921
3.01.2017;0.02132
4.01.2017;0.02056
5.01.2017;0.01958
6.01.2017;0.01928
7.01.2017;0.02394
8.01.2017;0.02706
9.01.2017;0.02804
10.01.2017;0.02884
11.01.2017;0.02861
12.01.2017;0.0285
13.01.2017;0.02863
14.01.2017;0.02833
15.01.2017;0.02532
16.01.2017;0.0237
17.01.2017;0.02311
18.01.2017;0.02273
19.01.2017;0.02205
20.01.2017;0.02152
21.01.2017;0.02156
22.01.2017;0.02191
23.01.2017;0.02229
24.01.2017;0.02239
25.01.2017;0.02197
26.01.2017;0.02174
27.01.2017;0.02118
28.01.2017;0.02095
29.01.2017;0.02097
30.01.2017;0.02097
31.01.2017;0.02097
1.02.2017;0.02097
2.02.2017;0.0221
3.02.2017;0.02093
4.02.2017;0.02097
5.02.2017;0.02126
6.02.2017;0.02097
7.02.2017;0.02064
8.02.2017;0.02017
9.02.2017;0.02003
10.02.2017;0.02005
11.02.2017;0.02003
12.02.2017;0.01956
13.02.2017;0.01925
14.02.2017;0.01917
15.02.2017;0.01948
16.02.2017;0.0199
17.02.2017;0.02015
18.02.2017;0.02042
19.02.2017;0.02048
20.02.2017;0.02019
21.02.2017;0.02081
22.02.2017;0.0218
23.02.2017;0.03957
24.02.2017;0.04103
25.02.2017;0.03519
26.02.2017;0.03036
27.02.2017;0.02972
28.02.2017;0.03014
1.03.2017;0.03211
2.03.2017;0.03233
3.03.2017;0.03219
4.03.2017;0.0321
5.03.2017;0.03274
6.03.2017;0.03878
7.03.2017;0.03938
8.03.2017;0.03931
9.03.2017;0.03835
10.03.2017;0.03747
11.03.2017;0.03631
12.03.2017;0.03478
13.03.2017;0.0334
14.03.2017;0.03269
15.03.2017;0.03172
16.03.2017;0.03107
17.03.2017;0.03045
18.03.2017;0.03069
19.03.2017;0.0304
20.03.2017;0.03089
21.03.2017;0.03172
22.03.2017;0.03305
23.03.2017;0.03547
24.03.2017;0.03925
25.03.2017;0.04062
26.03.2017;0.03907
27.03.2017;0.0374
28.03.2017;0.03681
29.03.2017;0.03714
30.03.2017;0.03862
31.03.2017;0.039
1.04.2017;0.03941
2.04.2017;0.04023
3.04.2017;0.04109
4.04.2017;0.04234
5.04.2017;0.04168
6.04.2017;0.04021
7.04.2017;0.03731
8.04.2017;0.03573
9.04.2017;0.0341
10.04.2017;0.03349
11.04.2017;0.03362
12.04.2017;0.03233
13.04.2017;0.03235
14.04.2017;0.0317
15.04.2017;0.03069
16.04.2017;0.03007
17.04.2017;0.02874
18.04.2017;0.02848
19.04.2017;0.02753
20.04.2017;0.02691
21.04.2017;0.02627
22.04.2017;0.0267
23.04.2017;0.02663
24.04.2017;0.02611
25.04.2017;0.02649
26.04.2017;0.02755
27.04.2017;0.03183
28.04.2017;0.094
29.04.2017;0.16375
30.04.2017;0.11164
1.05.2017;0.07183
2.05.2017;0.06179
3.05.2017;0.05746
4.05.2017;0.05697
5.05.2017;0.05692
6.05.2017;0.05493
7.05.2017;0.05429
8.05.2017;0.05287
9.05.2017;0.05149
10.05.2017;0.04987
11.05.2017;0.04953
12.05.2017;0.04921
13.05.2017;0.04869
14.05.2017;0.04818
15.05.2017;0.04771
16.05.2017;0.04715
17.05.2017;0.04656
18.05.2017;0.04671
19.05.2017;0.04656
20.05.2017;0.04592
21.05.2017;0.04552
22.05.2017;0.04511
23.05.2017;0.04481
24.05.2017;0.04416
25.05.2017;0.04361
26.05.2017;0.04311
27.05.2017;0.04284
28.05.2017;0.04234
29.05.2017;0.04224
30.05.2017;0.04199
31.05.2017;0.04133
1.06.2017;0.04113
2.06.2017;0.04131
3.06.2017;0.04133
4.06.2017;0.04087
5.06.2017;0.0407
6.06.2017;0.04021
7.06.2017;0.04057
8.06.2017;0.0396
9.06.2017;0.03938
10.06.2017;0.03938
11.06.2017;0.03912
12.06.2017;0.03922
13.06.2017;0.03929
14.06.2017;0.03881
15.06.2017;0.03823
16.06.2017;0.0379
17.06.2017;0.03783
18.06.2017;0.03764
19.06.2017;0.03766
20.06.2017;0.03766
21.06.2017;0.03797
22.06.2017;0.03905
23.06.2017;0.03871
24.06.2017;0.03967
25.06.2017;0.03833
26.06.2017;0.03788
27.06.2017;0.03823
28.06.2017;0.0384
29.06.2017;0.04235
30.06.2017;0.04001
1.07.2017;0.03972
2.07.2017;0.03938
3.07.2017;0.03953
4.07.2017;0.03885
5.07.2017;0.03809
6.07.2017;0.03795
7.07.2017;0.03756
8.07.2017;0.03771
9.07.2017;0.03804
10.07.2017;0.03814
11.07.2017;0.03809
12.07.2017;0.03926
13.07.2017;0.039
14.07.2017;0.03833
15.07.2017;0.03806
16.07.2017;0.03814
17.07.2017;0.04028
18.07.2017;0.04048
19.07.2017;0.04011
20.07.2017;0.04057
21.07.2017;0.04035
22.07.2017;0.04112
23.07.2017;0.04371
24.07.2017;0.04418
25.07.2017;0.04109
26.07.2017;0.03967
27.07.2017;0.03946
28.07.2017;0.03946
29.07.2017;0.0396
30.07.2017;0.03938
31.07.2017;0.03955
1.08.2017;0.04016
2.08.2017;0.0416
3.08.2017;0.04346
4.08.2017;0.04284
5.08.2017;0.04321
6.08.2017;0.04464
7.08.2017;0.04266
8.08.2017;0.04116
9.08.2017;0.04165
10.08.2017;0.04089
11.08.2017;0.04084
12.08.2017;0.04055
13.08.2017;0.04126
14.08.2017;0.04204
15.08.2017;0.04172
16.08.2017;0.04133
17.08.2017;0.04074
18.08.2017;0.0396
19.08.2017;0.03881
20.08.2017;0.03857
21.08.2017;0.03726
22.08.2017;0.03788
23.08.2017;0.03852
24.08.2017;0.03773
25.08.2017;0.03742
26.08.2017;0.03716
27.08.2017;0.03749
28.08.2017;0.03709
29.08.2017;0.03709
30.08.2017;0.03709
31.08.2017;0.03657
1.09.2017;0.03652
2.09.2017;0.03716
3.09.2017;0.03761
4.09.2017;0.03709
5.09.2017;0.03655
6.09.2017;0.03652
7.09.2017;0.03652
8.09.2017;0.0362
9.09.2017;0.03655
10.09.2017;0.03652
11.09.2017;0.03603
12.09.2017;0.03594
13.09.2017;0.03568
14.09.2017;0.03568
15.09.2017;0.03505
16.09.2017;0.03508
17.09.2017;0.03587
18.09.2017;0.03719
19.09.2017;0.03538
20.09.2017;0.03641
21.09.2017;0.03663
22.09.2017;0.04085
23.09.2017;0.04219
24.09.2017;0.04155
25.09.2017;0.03958
26.09.2017;0.03745
27.09.2017;0.03622
28.09.2017;0.0351
29.09.2017;0.03433
30.09.2017;0.03355
1.10.2017;0.0333
2.10.2017;0.03271
3.10.2017;0.03267
4.10.2017;0.03228
5.10.2017;0.0321
6.10.2017;0.03183
7.10.2017;0.03221
8.10.2017;0.03197
9.10.2017;0.03212
10.10.2017;0.03161
11.10.2017;0.03181
12.10.2017;0.03208
13.10.2017;0.0317
14.10.2017;0.03233
15.10.2017;0.03278
16.10.2017;0.03283
17.10.2017;0.03292
18.10.2017;0.03319
19.10.2017;0.03351
20.10.2017;0.03319
21.10.2017;0.03264
22.10.2017;0.03267
23.10.2017;0.03324
24.10.2017;0.03244
25.10.2017;0.03197
26.10.2017;0.03201
27.10.2017;0.03188
28.10.2017;0.03206
29.10.2017;0.03206
30.10.2017;0.03127
31.10.2017;0.03096
1.11.2017;0.03003
2.11.2017;0.03045
3.11.2017;0.03141
4.11.2017;0.03102
5.11.2017;0.03102
6.11.2017;0.03118
7.11.2017;0.03063
8.11.2017;0.03
9.11.2017;0.03042
10.11.2017;0.03091
11.11.2017;0.03067
12.11.2017;0.03018
13.11.2017;0.03201
14.11.2017;0.03127
15.11.2017;0.03054
16.11.2017;0.03027
17.11.2017;0.03069
18.11.2017;0.03102
19.11.2017;0.03087
20.11.2017;0.03049
21.11.2017;0.03049
22.11.2017;0.03049
23.11.2017;0.03096
24.11.2017;0.031
25.11.2017;0.03058
26.11.2017;0.03102
27.11.2017;0.03063
28.11.2017;0.03118
29.11.2017;0.03156
30.11.2017;0.03156
1.12.2017;0.03129
2.12.2017;0.0306
3.12.2017;0.03051
4.12.2017;0.03045
5.12.2017;0.03058
6.12.2017;0.03014
7.12.2017;0.03043
8.12.2017;0.03049
9.12.2017;0.03054
10.12.2017;0.03012
11.12.2017;0.03018
12.12.2017;0.0308
13.12.2017;0.03102
14.12.2017;0.03114
15.12.2017;0.03156
16.12.2017;0.03194
17.12.2017;0.03125
18.12.2017;0.03089
19.12.2017;0.03025
20.12.2017;0.03014
21.12.2017;0.03038
22.12.2017;0.03132
23.12.2017;0.03185
24.12.2017;0.03226
25.12.2017;0.03219
26.12.2017;0.03167
27.12.2017;0.03206
28.12.2017;0.03249
29.12.2017;0.03355
30.12.2017;0.0339
31.12.2017;0.03438
1.01.2018;0.03484
2.01.2018;0.03484
3.01.2018;0.03482
4.01.2018;0.03429
5.01.2018;0.03445
6.01.2018;0.03459
7.01.2018;0.03512
8.01.2018;0.03629
9.01.2018;0.03749
10.01.2018;0.03953
11.01.2018;0.04004
12.01.2018;0.03997
13.01.2018;0.0398
14.01.2018;0.03878
15.01.2018;0.03745
16.01.2018;0.03685
17.01.2018;0.03676
18.01.2018;0.03587
19.01.2018;0.0354
20.01.2018;0.03484
21.01.2018;0.03471
22.01.2018;0.03408
23.01.2018;0.03319
24.01.2018;0.03276
25.01.2018;0.03276
26.01.2018;0.03235
27.01.2018;0.0321
28.01.2018;0.03172
29.01.2018;0.03188
30.01.2018;0.03224
31.01.2018;0.0317
1.02.2018;0.03181
2.02.2018;0.03267
3.02.2018;0.03312
4.02.2018;0.03319
5.02.2018;0.03319
6.02.2018;0.03249
7.02.2018;0.03308
8.02.2018;0.03424
9.02.2018;0.03374
10.02.2018;0.03326
11.02.2018;0.0331
12.02.2018;0.03264
13.02.2018;0.03239
14.02.2018;0.03212
15.02.2018;0.0317
16.02.2018;0.03156
17.02.2018;0.03116
18.02.2018;0.03149
19.02.2018;0.03109
20.02.2018;0.03132
21.02.2018;0.03156
22.02.2018;0.03125
23.02.2018;0.03102
24.02.2018;0.03034
25.02.2018;0.02928
26.02.2018;0.03071
27.02.2018;0.03172
28.02.2018;0.03208
1.03.2018;0.03208
2.03.2018;0.03203
3.03.2018;0.03285
4.03.2018;0.03233
5.03.2018;0.03194
6.03.2018;0.03242
7.03.2018;0.03199
8.03.2018;0.0321
9.03.2018;0.0319
10.03.2018;0.03183
11.03.2018;0.03143
12.03.2018;0.03308
13.03.2018;0.03603
14.03.2018;0.03559
15.03.2018;0.03622
16.03.2018;0.03669
17.03.2018;0.04006
18.03.2018;0.03934
19.03.2018;0.03742
20.03.2018;0.03728
21.03.2018;0.03674
22.03.2018;0.03634
23.03.2018;0.03674
24.03.2018;0.03636
25.03.2018;0.03563
26.03.2018;0.03533
27.03.2018;0.03503
28.03.2018;0.03484
29.03.2018;0.03484
30.03.2018;0.03498
31.03.2018;0.03685
1.04.2018;0.04369
2.04.2018;0.04383
3.04.2018;0.04376
4.04.2018;0.04378
5.04.2018;0.04459
6.04.2018;0.04692
7.04.2018;0.04854
8.04.2018;0.04982
9.04.2018;0.05663
10.04.2018;0.06028
11.04.2018;0.0561
12.04.2018;0.05253
13.04.2018;0.05483
14.04.2018;0.05551
15.04.2018;0.05147
16.04.2018;0.05013
17.04.2018;0.04984
18.04.2018;0.04919
19.04.2018;0.04751
20.04.2018;0.04717
21.04.2018;0.04567
22.04.2018;0.04459
23.04.2018;0.04361
24.04.2018;0.04279
25.04.2018;0.04219
26.04.2018;0.04153
27.04.2018;0.04062
28.04.2018;0.0398
29.04.2018;0.03975
30.04.2018;0.03997
1.05.2018;0.03946
2.05.2018;0.03888
3.05.2018;0.03835
4.05.2018;0.03756
5.05.2018;0.03776
6.05.2018;0.037
7.05.2018;0.03559
8.05.2018;0.03494
9.05.2018;0.03484
10.05.2018;0.03475
11.05.2018;0.03417
12.05.2018;0.03376
13.05.2018;0.03337
14.05.2018;0.03319
15.05.2018;0.03278
16.05.2018;0.03219
17.05.2018;0.03217
18.05.2018;0.03235
19.05.2018;0.0321
20.05.2018;0.03192
21.05.2018;0.03201
22.05.2018;0.03165
23.05.2018;0.03206
24.05.2018;0.03258
25.05.2018;0.03226
26.05.2018;0.03226
27.05.2018;0.03287
28.05.2018;0.03349
29.05.2018;0.03333
30.05.2018;0.03326
31.05.2018;0.0333
1.06.2018;0.03333
2.06.2018;0.0342
3.06.2018;0.03484
4.06.2018;0.03443
5.06.2018;0.0348
6.06.2018;0.03484
7.06.2018;0.03524
8.06.2018;0.03584
9.06.2018;0.03606
10.06.2018;0.03645
11.06.2018;0.03652
12.06.2018;0.0365
13.06.2018;0.03566
14.06.2018;0.03634
15.06.2018;0.03596
16.06.2018;0.03554
17.06.2018;0.0354
18.06.2018;0.03498
19.06.2018;0.03484
20.06.2018;0.03433
21.06.2018;0.03392
22.06.2018;0.03413
23.06.2018;0.03292
24.06.2018;0.03283
25.06.2018;0.03342
26.06.2018;0.03413
27.06.2018;0.0385
28.06.2018;0.03895
29.06.2018;0.03845
30.06.2018;0.03757
1.07.2018;0.03603
2.07.2018;0.03505
3.07.2018;0.03454
4.07.2018;0.03445
5.07.2018;0.03433
6.07.2018;0.03433
7.07.2018;0.03468
8.07.2018;0.03388
9.07.2018;0.03326
10.07.2018;0.03319
11.07.2018;0.03317
12.07.2018;0.03312
13.07.2018;0.0336
14.07.2018;0.03374
15.07.2018;0.03371
16.07.2018;0.03321
17.07.2018;0.03351
18.07.2018;0.0348
19.07.2018;0.03681
20.07.2018;0.03594
21.07.2018;0.0351
22.07.2018;0.03468
23.07.2018;0.03429
24.07.2018;0.03466
25.07.2018;0.03491
26.07.2018;0.03427
27.07.2018;0.03394
28.07.2018;0.03471
29.07.2018;0.03383
30.07.2018;0.03344
31.07.2018;0.03312
1.08.2018;0.03319
2.08.2018;0.03305
3.08.2018;0.03328
4.08.2018;0.03314
5.08.2018;0.03251
6.08.2018;0.03208
7.08.2018;0.03372
8.08.2018;0.03374
9.08.2018;0.03441
10.08.2018;0.03477
11.08.2018;0.03492
12.08.2018;0.03335
13.08.2018;0.03319
14.08.2018;0.03321
15.08.2018;0.03411
16.08.2018;0.03392
17.08.2018;0.03394
18.08.2018;0.03408
19.08.2018;0.0339
20.08.2018;0.03397
21.08.2018;0.03443
22.08.2018;0.03563
23.08.2018;0.03638
24.08.2018;0.03693
25.08.2018;0.03399
26.08.2018;0.0334
27.08.2018;0.0345
28.08.2018;0.03463
29.08.2018;0.03498
30.08.2018;0.03505
31.08.2018;0.03496
1.09.2018;0.0351
2.09.2018;0.03443
3.09.2018;0.03539
4.09.2018;0.03406
5.09.2018;0.03342
6.09.2018;0.03394
7.09.2018;0.03461
8.09.2018;0.03501
9.09.2018;0.03552
10.09.2018;0.03622
11.09.2018;0.03641
12.09.2018;0.03613
13.09.2018;0.0365
14.09.2018;0.03712
15.09.2018;0.03603
16.09.2018;0.03531
17.09.2018;0.03524
18.09.2018;0.0351
19.09.2018;0.03561
20.09.2018;0.03573
21.09.2018;0.03498
22.09.2018;0.03417
23.09.2018;0.03337
24.09.2018;0.03342
25.09.2018;0.0317
26.09.2018;0.03147
27.09.2018;0.03181
28.09.2018;0.03315
29.09.2018;0.03314
30.09.2018;0.03333
1.10.2018;0.03376
2.10.2018;0.03459
3.10.2018;0.03459
4.10.2018;0.0339
5.10.2018;0.03351
6.10.2018;0.03317
7.10.2018;0.03383
8.10.2018;0.03417
9.10.2018;0.0341
10.10.2018;0.03434
11.10.2018;0.03461
12.10.2018;0.03491
13.10.2018;0.03422
14.10.2018;0.03454
15.10.2018;0.03383
16.10.2018;0.03415
17.10.2018;0.03429
18.10.2018;0.03427
19.10.2018;0.03436
20.10.2018;0.03417
21.10.2018;0.0333
22.10.2018;0.03285
23.10.2018;0.03388
24.10.2018;0.03673
25.10.2018;0.03239
26.10.2018;0.03203
27.10.2018;0.03217
28.10.2018;0.03358
29.10.2018;0.03967
30.10.2018;0.03778
31.10.2018;0.03568
1.11.2018;0.03627
2.11.2018;0.03601
3.11.2018;0.03489
4.11.2018;0.03466
5.11.2018;0.03533
6.11.2018;0.03589
7.11.2018;0.03508
8.11.2018;0.03503
9.11.2018;0.03436
10.11.2018;0.03326
11.11.2018;0.03349
12.11.2018;0.03355
13.11.2018;0.03319
14.11.2018;0.03289
15.11.2018;0.0328
16.11.2018;0.03231
17.11.2018;0.03215
18.11.2018;0.03143
19.11.2018;0.03105
20.11.2018;0.03127
21.11.2018;0.03177
22.11.2018;0.03285
23.11.2018;0.03219
24.11.2018;0.03219
25.11.2018;0.03224
26.11.2018;0.03212
27.11.2018;0.03094
28.11.2018;0.02968
29.11.2018;0.028
30.11.2018;0.02884
1.12.2018;0.02744
2.12.2018;0.02874
3.12.2018;0.03036
4.12.2018;0.03264
5.12.2018;0.0312
