Region;Carpathians
Country;Slovakia
#;4
Spring Name/Station Name;Vyvieranka pod hradom / Murán
Literature;Yes
Lat;48.757
Lon;20.07
Elev (m);430
Recharge Area (km2);
Start Date;1.11.2015
End Date;31.10.2024
Resolution;Daily
Data Source;https://www.shmu.sk/sk/?page=2649
Data License;Open data, Slovakian law free access
Contact For License;Peter Malik provided the data
Spring ID;CAR_04_SK
Date;Discharge m^3/s
19.04.2016;0.35792
20.04.2016;0.34708
21.04.2016;0.30316
22.04.2016;0.27648
23.04.2016;0.25265
24.04.2016;0.23493
25.04.2016;0.23863
26.04.2016;0.23516
27.04.2016;0.23716
28.04.2016;0.63864
29.04.2016;0.70204
30.04.2016;0.6083
1.05.2016;0.59841
2.05.2016;0.55672
3.05.2016;0.45045
4.05.2016;0.5336
5.05.2016;0.4488
6.05.2016;0.37239
7.05.2016;0.31803
8.05.2016;0.27655
9.05.2016;0.24562
10.05.2016;0.22136
11.05.2016;0.20659
12.05.2016;0.19183
13.05.2016;0.22189
14.05.2016;0.67024
15.05.2016;0.68522
16.05.2016;0.504
17.05.2016;0.40178
18.05.2016;0.33394
19.05.2016;0.28492
20.05.2016;0.25229
21.05.2016;0.22082
22.05.2016;0.19954
23.05.2016;0.18686
24.05.2016;0.17852
25.05.2016;0.18281
26.05.2016;0.16833
27.05.2016;0.27851
28.05.2016;1.51768
29.05.2016;1.89777
30.05.2016;0.91441
31.05.2016;0.67267
1.06.2016;0.51225
2.06.2016;0.41685
3.06.2016;0.35058
